City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Bambous Virieux,MU,2020-02-22 21:44:50,-20.34,57.76,77.0,88,75,3.36
282,Mineros,BO,2020-02-22 21:44:50,-17.12,-63.23,80.6,44,40,17.22
283,Barra Do Bugres,BR,2020-02-22 21:43:12,-15.07,-57.18,68.36,96,100,4.99
284,Chapais,CA,2020-02-22 21:43:38,49.78,-74.85,33.8,55,75,10.29
285,Alofi,NU,2020-02-22 21:44:51,-19.06,-169.92,80.22,88,44,10.51
286,Juliaca,PE,2020-02-22 21:44:51,-15.5,-70.13,55.4,62,75,11.41
287,Kharp,RU,2020-02-22 21:44:52,66.8,65.81,12.2,96,88,4.74
288,Havoysund,NO,2020-02-22 21:44:52,71.0,24.66,32.0,70,84,13.87
289,Ilulissat,GL,2020-02-22 21:44:52,69.22,-51.1,-0.4,54,20,5.82
290,Souillac,MU,2020-02-22 21:44:52,-20.52,57.52,77.0,88,75,3.36
291,Kruisfontein,ZA,2020-02-22 21:44:53,-34.0,24.73,63.36,84,100,16.15
292,Lanzhou,CN,2020-02-22 21:44:53,36.06,103.79,34.0,48,0,6.71
293,Funadhoo,MV,2020-02-22 21:44:53,6.15,73.27,83.08,77,100,16.78
294,Grand-Santi,GF,2020-02-22 21:44:53,4.25,-54.38,79.81,90,96,3.4
295,Chiguayante,CL,2020-02-22 21:44:54,-36.92,-73.02,68.0,60,20,10.29
296,Merritt Island,US,2020-02-22 21:42:41,28.54,-80.67,71.6,56,40,10.29
297,Viedma,AR,2020-02-22 21:44:54,-40.81,-63.0,78.15,26,0,1.1
298,Tuktoyaktuk,CA,2020-02-22 21:44:54,69.45,-133.04,3.2,84,90,6.93
299,Virginia Beach,US,2020-02-22 21:40:50,36.85,-75.98,51.01,29,20,6.93
300,Gwalior,IN,2020-02-22 21:44:55,26.22,78.18,59.68,81,0,3.22
301,Chokurdakh,RU,2020-02-22 21:44:12,70.63,147.92,-13.88,97,100,1.48
302,Lufilufi,WS,2020-02-22 21:44:55,-13.87,-171.6,80.6,94,75,23.49
303,Filadelfia,US,2020-02-22 21:42:01,39.95,-75.16,51.01,18,1,14.99
304,Namatanai,PG,2020-02-22 21:44:55,-3.67,152.43,83.48,75,79,3.67
305,Petropavlovsk-Kamchatskiy,RU,2020-02-22 21:44:56,53.05,158.65,-2.2,64,0,8.95
306,Ibra,OM,2020-02-22 21:44:56,22.69,58.53,69.85,62,100,2.98
307,Bargteheide,DE,2020-02-22 21:44:56,53.73,10.27,46.0,70,40,25.28
308,Rushden,GB,2020-02-22 21:44:56,52.29,-0.6,48.0,81,100,19.46
309,Chupa,RU,2020-02-22 21:44:57,66.27,33.05,34.14,98,100,13.56
310,Yulara,AU,2020-02-22 21:41:33,-25.24,130.99,68.0,24,0,9.17
311,Makakilo City,US,2020-02-22 21:44:57,21.35,-158.09,78.8,57,75,11.41
312,Arklow,IE,2020-02-22 21:44:57,52.79,-6.14,44.01,93,75,19.46
313,Porto Novo,BJ,2020-02-22 21:44:57,6.5,2.6,86.0,84,20,12.75
314,Fayaoue,NC,2020-02-22 21:44:58,-20.65,166.53,79.43,78,6,14.09
315,Pleshanovo,RU,2020-02-22 21:44:58,52.83,53.48,16.27,92,0,2.75
316,Santa Isabel,BR,2020-02-22 21:44:58,-23.32,-46.22,69.8,93,75,8.05
317,Riyadh,SA,2020-02-22 21:43:25,24.69,46.72,68.0,34,0,10.29
318,Hambantota,LK,2020-02-22 21:44:53,6.12,81.12,79.25,83,100,22.68
319,Ibanda,TZ,2020-02-22 21:44:59,-2.8,32.47,75.2,78,20,2.55
320,Nueva Loja,EC,2020-02-22 21:44:59,0.08,-76.88,86.0,70,75,4.7
321,Manturovo,RU,2020-02-22 21:44:59,58.34,44.76,32.38,82,100,14.05
322,Qaqortoq,GL,2020-02-22 21:45:00,60.72,-46.03,21.2,37,100,18.34
323,Bandarbeyla,SO,2020-02-22 21:44:42,9.49,50.81,76.86,78,25,17.81
324,Bilibino,RU,2020-02-22 21:44:13,68.05,166.44,-24.41,99,100,2.44
325,Swan Hill,AU,2020-02-22 21:45:00,-35.34,143.55,64.98,52,0,6.04
326,Sao Filipe,CV,2020-02-22 21:45:01,14.9,-24.5,67.42,82,84,20.85
327,Jammalamadugu,IN,2020-02-22 21:45:01,14.83,78.4,67.03,93,0,3.67
328,Ginda,IN,2020-02-22 21:45:01,30.69,78.49,43.45,65,0,4.72
329,Phan Thiet,VN,2020-02-22 21:45:01,10.93,108.1,64.89,76,1,3.49
330,Cabra,ES,2020-02-22 21:45:01,37.47,-4.44,55.0,81,10,3.29
331,Coahuayana,MX,2020-02-22 21:42:36,18.73,-103.68,86.0,48,40,11.41
332,Saldanha,ZA,2020-02-22 21:42:29,-33.01,17.94,66.2,77,85,11.41
333,Obera,AR,2020-02-22 21:45:02,-27.49,-55.12,73.81,35,0,6.02
334,Margate,GB,2020-02-22 21:45:02,51.38,1.39,52.0,66,40,16.11
335,Yenotayevka,RU,2020-02-22 21:45:03,47.25,47.03,34.86,70,100,6.91
336,Grootfontein,NA,2020-02-22 21:45:03,-19.57,18.12,70.11,68,34,1.3
337,Meiringen,CH,2020-02-22 21:45:03,46.73,8.18,48.99,47,88,6.24
338,Alekseyevsk,RU,2020-02-22 21:45:03,57.84,108.35,16.21,97,100,2.93
339,Oktyabrskoye,RU,2020-02-22 21:45:04,43.06,44.74,32.27,83,96,0.74
340,Drumnadrochit,GB,2020-02-22 21:45:04,57.33,-4.48,41.0,69,40,24.16
341,Cabral,DO,2020-02-22 21:45:04,18.25,-71.22,87.8,55,75,20.8
342,Longyearbyen,SJ,2020-02-22 21:45:05,78.22,15.64,-0.4,70,20,12.75
343,Port-Cartier,CA,2020-02-22 21:45:05,50.03,-66.87,33.01,83,75,14.99
344,North Bend,US,2020-02-22 21:45:05,43.41,-124.22,55.99,66,1,9.17
345,Riacho De Santana,BR,2020-02-22 21:40:30,-13.61,-42.94,87.8,55,65,5.82
346,Kaeo,NZ,2020-02-22 21:45:05,-35.1,173.78,63.0,74,3,5.99
347,Paducah,US,2020-02-22 21:44:01,37.08,-88.6,51.01,25,1,5.82
348,Visby,SE,2020-02-22 21:45:06,57.64,18.3,41.0,63,0,31.09
349,Sur,OM,2020-02-22 21:45:06,22.57,59.53,68.61,82,96,1.74
350,Nador,MA,2020-02-22 21:45:06,35.17,-2.93,60.8,77,90,9.17
351,Lodwar,KE,2020-02-22 21:45:07,3.12,35.6,89.74,36,34,18.21
352,Almaznyy,RU,2020-02-22 21:45:07,48.04,40.05,32.0,99,75,2.24
353,Sitka,US,2020-02-22 21:45:07,57.05,-135.33,37.4,80,75,10.29
354,Berlevag,NO,2020-02-22 21:45:08,70.86,29.09,36.25,77,0,31.68
355,Krutinka,RU,2020-02-22 21:40:43,56.01,71.51,7.88,98,88,5.61
356,Geraldton,AU,2020-02-22 21:45:08,-28.77,114.6,69.8,88,0,8.05
357,Bay Roberts,CA,2020-02-22 21:45:08,47.6,-53.26,25.0,67,20,20.8
358,Adrar,MR,2020-02-22 21:45:08,20.5,-10.07,83.16,10,95,11.59
359,Kichmengskiy Gorodok,RU,2020-02-22 21:45:09,59.98,45.79,32.23,87,100,15.97
360,Jiaozuo,CN,2020-02-22 21:45:09,35.24,113.23,40.95,56,0,3.53
361,Saint-Joseph,RE,2020-02-22 21:45:09,-21.37,55.62,75.2,69,75,6.93
362,Flin Flon,CA,2020-02-22 21:45:09,54.77,-101.86,41.0,48,40,9.17
363,Wanning,CN,2020-02-22 21:45:10,18.8,110.4,63.61,91,36,4.5
364,Catarina,GT,2020-02-22 21:45:10,14.85,-92.08,91.4,52,75,11.41
365,Samarai,PG,2020-02-22 21:45:10,-10.62,150.67,79.27,86,87,3.29
366,Fare,PF,2020-02-22 21:45:10,-16.7,-151.02,82.36,73,22,9.53
367,Leningradskiy,RU,2020-02-22 21:45:11,69.38,178.42,-12.59,95,100,9.93
368,Katangli,RU,2020-02-22 21:45:11,51.71,143.23,10.94,97,97,3.6
369,Baruun-Urt,MN,2020-02-22 21:45:11,46.68,113.28,16.7,76,100,14.41
370,Carutapera,BR,2020-02-22 21:44:08,-1.2,-46.02,81.95,75,20,4.16
371,Vardo,NO,2020-02-22 21:45:06,70.37,31.11,33.4,82,5,25.99
372,Genhe,CN,2020-02-22 21:45:12,50.78,121.52,-0.87,99,100,2.68
373,Puerto Del Rosario,ES,2020-02-22 21:45:12,28.5,-13.86,71.6,68,24,19.46
374,Bridlington,GB,2020-02-22 21:45:12,54.08,-0.19,44.6,75,100,19.46
375,Port Augusta,AU,2020-02-22 21:45:12,-32.5,137.77,69.01,87,0,6.93
376,Aban,RU,2020-02-22 21:45:13,56.67,96.06,10.6,96,87,4.5
377,Marsh Harbour,BS,2020-02-22 21:45:13,26.54,-77.06,68.83,69,0,24.11
378,Henties Bay,NA,2020-02-22 21:45:13,-22.12,14.28,64.99,87,0,1.01
379,Bandrele,YT,2020-02-22 21:45:13,-12.91,45.19,82.4,83,92,12.75
380,Jauja,PE,2020-02-22 21:45:14,-11.78,-75.5,50.86,75,100,9.42
381,Khokhryaki,RU,2020-02-22 21:45:14,56.92,53.32,26.01,94,98,8.41
382,Bubaque,GW,2020-02-22 21:45:14,11.28,-15.83,79.5,71,100,19.66
383,Gibgos,PH,2020-02-22 21:45:14,13.86,123.77,78.1,81,6,17.6
384,Uribia,CO,2020-02-22 21:45:14,11.71,-72.27,85.6,53,38,13.89
385,Lagoa,PT,2020-02-22 21:45:15,39.05,-27.98,59.61,81,0,10.2
386,Domingos Martins,BR,2020-02-22 21:45:15,-20.36,-40.66,78.8,88,90,6.93
387,Yinchuan,CN,2020-02-22 21:45:15,38.47,106.27,33.57,38,0,4.61
388,Broken Hill,AU,2020-02-22 21:45:15,-31.95,141.43,64.4,27,0,3.36
389,Biak,ID,2020-02-22 21:45:16,-0.91,122.88,81.88,77,37,12.53
390,Biltine,TD,2020-02-22 21:45:16,14.53,20.92,73.47,10,0,14.5
391,Santa Maria,BR,2020-02-22 21:41:16,-29.68,-53.81,71.6,43,0,5.82
392,Bathsheba,BB,2020-02-22 21:45:17,13.22,-59.52,82.4,69,20,9.17
393,Voh,NC,2020-02-22 21:45:17,-20.97,164.7,78.49,77,0,4.85
394,Mattru,SL,2020-02-22 21:45:17,7.62,-11.83,80.96,79,77,5.23
395,Chicama,PE,2020-02-22 21:45:17,-7.84,-79.15,73.4,88,73,11.41
396,Ostrovnoy,RU,2020-02-22 21:41:37,68.05,39.51,33.8,95,100,35.61
397,Matara,LK,2020-02-22 21:45:18,5.95,80.54,78.35,73,100,10.22
398,Copiapo,CL,2020-02-22 21:45:18,-27.37,-70.33,71.6,60,0,12.75
399,Tuatapere,NZ,2020-02-22 21:45:18,-46.13,167.68,60.01,77,32,15.01
400,Valley Station,US,2020-02-22 21:43:13,38.11,-85.87,53.01,23,1,10.29
401,Peniche,PT,2020-02-22 21:40:29,39.36,-9.38,64.0,93,0,3.36
402,Novikovo,RU,2020-02-22 21:45:19,51.15,37.89,31.1,97,100,4.12
403,Monte Patria,CL,2020-02-22 21:45:19,-30.69,-70.95,79.99,26,0,9.57
404,Kupang,ID,2020-02-22 21:45:01,-10.17,123.58,77.0,100,20,2.24
405,Mayo,US,2020-02-22 21:45:20,38.89,-76.51,55.0,27,1,8.05
406,Pangnirtung,CA,2020-02-22 21:44:17,66.15,-65.71,-32.06,97,20,2.48
407,Bhan,PK,2020-02-22 21:45:20,26.56,67.72,68.23,37,0,1.68
408,Terrace,CA,2020-02-22 21:40:57,54.52,-128.6,37.4,82,75,11.41
409,Necochea,AR,2020-02-22 21:40:22,-38.55,-58.74,66.99,73,0,4.0
410,Quballat,TN,2020-02-22 21:45:21,36.54,9.66,53.6,81,20,4.7
411,Port Hardy,CA,2020-02-22 21:41:33,50.7,-127.42,42.8,87,40,11.41
412,Olafsvik,IS,2020-02-22 21:45:21,64.89,-23.71,28.99,70,100,5.37
413,Sao Francisco Do Sul,BR,2020-02-22 21:45:22,-26.24,-48.64,73.99,64,75,3.36
414,Mount Pleasant,US,2020-02-22 21:45:22,32.79,-79.86,57.99,34,1,4.7
415,Anori,BR,2020-02-22 21:45:22,-3.77,-61.64,75.65,98,100,2.19
416,Akcakoca,TR,2020-02-22 21:45:22,41.09,31.12,37.98,87,100,6.69
417,Livingston,GB,2020-02-22 21:45:23,55.9,-3.52,39.99,80,82,23.04
418,Bulgan,MN,2020-02-22 21:45:23,48.81,103.53,15.71,70,88,3.87
419,Andenes,NO,2020-02-22 21:45:23,69.31,16.12,35.01,100,100,16.11
420,Cascais,PT,2020-02-22 21:43:56,38.7,-9.42,64.99,55,38,8.05
421,Bennington,US,2020-02-22 21:45:23,42.88,-73.2,42.8,47,1,8.05
422,Altamont,US,2020-02-22 21:45:24,42.21,-121.74,59.0,25,1,3.36
423,Yar-Sale,RU,2020-02-22 21:45:24,66.83,70.83,20.55,90,93,18.79
424,Rincon,US,2020-02-22 21:45:24,32.3,-81.24,57.0,25,1,3.65
425,Pleasanton,US,2020-02-22 21:41:02,37.66,-121.87,72.0,30,1,16.11
426,Loknya,RU,2020-02-22 21:45:24,56.83,30.15,37.0,86,100,22.17
427,Timbo,BR,2020-02-22 21:45:25,-26.82,-49.27,75.2,57,20,11.41
428,Haradok,BY,2020-02-22 21:45:25,55.46,29.98,34.41,95,100,23.42
429,General Pico,AR,2020-02-22 21:42:25,-35.66,-63.76,84.13,13,0,11.65
430,Camana,PE,2020-02-22 21:45:25,-16.62,-72.71,71.46,73,58,10.76
431,Corner Brook,CA,2020-02-22 21:45:05,48.97,-57.95,26.6,85,90,13.87
432,Ulagan,RU,2020-02-22 21:45:26,50.63,87.96,20.52,95,100,3.78
433,Shelburne,CA,2020-02-22 21:45:26,44.08,-80.2,41.0,55,1,11.41
434,Ornskoldsvik,SE,2020-02-22 21:45:26,63.29,18.72,35.6,80,100,14.99
435,Bambanglipuro,ID,2020-02-22 21:45:26,-7.95,110.28,74.84,91,29,1.79
436,Ouallam,NE,2020-02-22 21:45:27,14.32,2.09,81.81,9,0,10.92
437,Tomatlan,MX,2020-02-22 21:45:27,19.93,-105.25,93.7,30,68,6.82
438,Akcaabat,TR,2020-02-22 21:45:27,41.02,39.57,46.4,87,75,10.29
439,Forio,IT,2020-02-22 21:45:27,40.73,13.86,55.0,66,5,2.24
440,Urubicha,BO,2020-02-22 21:45:27,-15.38,-62.95,70.12,51,100,7.02
441,Poya,NC,2020-02-22 21:45:28,-21.35,165.15,78.49,76,0,4.7
442,Bac Lieu,VN,2020-02-22 21:45:28,9.29,105.72,75.15,67,7,10.65
443,Green River,US,2020-02-22 21:45:28,41.53,-109.47,37.0,43,75,4.7
444,Tabas,IR,2020-02-22 21:45:28,33.6,56.92,55.4,50,0,2.24
445,Itarema,BR,2020-02-22 21:44:10,-2.92,-39.92,74.1,96,100,6.11
446,Boende,CD,2020-02-22 21:45:29,-0.22,20.87,78.24,55,67,1.83
447,Kolondieba,ML,2020-02-22 21:45:29,11.09,-6.89,83.07,15,0,2.39
448,Kosino,RU,2020-02-22 21:45:29,58.41,51.28,29.68,89,100,11.12
449,Parauna,BR,2020-02-22 21:45:30,-16.95,-50.45,75.97,89,100,5.73
450,Cherskiy,RU,2020-02-22 21:45:30,68.75,161.3,-20.52,97,96,4.97
451,Micomeseng,GQ,2020-02-22 21:45:30,2.15,10.62,71.92,99,87,1.74
452,Malayal,PH,2020-02-22 21:45:30,7.21,121.94,73.4,78,20,3.36
453,Haines Junction,CA,2020-02-22 21:45:31,60.75,-137.51,12.29,93,99,6.06
454,Mandeville,JM,2020-02-22 21:45:31,18.04,-77.51,82.4,65,20,14.99
455,Erzin,TR,2020-02-22 21:41:56,36.96,36.2,51.8,100,75,2.24
456,Bekessamson,HU,2020-02-22 21:45:32,46.42,20.63,41.0,74,78,5.82
457,Balabac,PH,2020-02-22 21:45:32,7.99,117.06,79.63,76,17,20.51
458,Mildura,AU,2020-02-22 21:44:50,-34.2,142.15,61.0,48,0,5.82
459,Cambuci,BR,2020-02-22 21:45:33,-21.58,-41.91,75.2,78,75,20.8
460,Esperance,AU,2020-02-22 21:45:33,-33.87,121.9,64.4,88,83,4.7
461,Mayya,RU,2020-02-22 21:45:33,61.73,130.28,-20.2,75,99,4.47
462,Zhigansk,RU,2020-02-22 21:43:34,66.77,123.37,-10.16,96,100,7.16
463,Kharitonovo,RU,2020-02-22 21:45:34,61.4,47.5,31.87,90,100,14.88
464,Atar,MR,2020-02-22 21:45:34,20.52,-13.05,77.2,11,97,4.32
465,Hofn,IS,2020-02-22 21:45:35,64.25,-15.21,34.3,67,100,9.62
466,Kuytun,RU,2020-02-22 21:45:35,54.34,101.5,12.29,94,94,5.7
467,Novyy Svit,UA,2020-02-22 21:45:35,47.81,38.02,32.72,98,100,4.18
468,Palauig,PH,2020-02-22 21:45:35,15.44,119.9,69.19,59,3,4.88
469,Port Hedland,AU,2020-02-22 21:45:36,-20.32,118.57,78.8,83,46,8.05
470,Nelson Bay,AU,2020-02-22 21:45:36,-32.72,152.15,75.0,82,100,1.81
471,Jalu,LY,2020-02-22 21:45:36,29.03,21.55,55.53,59,0,13.44
472,Nantucket,US,2020-02-22 21:40:41,41.28,-70.1,39.99,55,1,23.04
473,Kasongo-Lunda,CD,2020-02-22 21:45:37,-6.47,16.82,71.71,92,100,0.69
474,Korla,CN,2020-02-22 21:45:37,41.76,86.15,25.97,49,0,2.86
475,Tukrah,LY,2020-02-22 21:45:37,32.53,20.58,53.37,59,52,20.87
476,Clemson,US,2020-02-22 21:41:04,34.68,-82.84,59.0,28,1,5.82
477,Quchan,IR,2020-02-22 21:45:38,37.11,58.51,38.79,79,50,7.36
478,Shumskiy,RU,2020-02-22 21:45:38,54.83,99.13,13.35,95,100,2.48
479,Sangar,RU,2020-02-22 21:45:38,63.92,127.47,-15.3,92,43,1.61
480,Vadlapudi,IN,2020-02-22 21:45:38,14.32,79.8,72.48,92,40,4.34
481,Surt,LY,2020-02-22 21:45:39,31.21,16.59,58.14,64,73,14.05
482,Terme,TR,2020-02-22 21:45:39,41.21,36.97,42.8,81,75,9.17
483,Narva-Joesuu,EE,2020-02-22 21:45:39,59.46,28.04,37.06,93,100,24.47
484,Egvekinot,RU,2020-02-22 21:45:39,66.32,-179.17,-30.23,100,95,1.54
485,Marathon,US,2020-02-22 21:45:39,44.9,-89.77,45.0,48,1,9.17
486,Natal,BR,2020-02-22 21:45:40,-5.79,-35.21,82.4,83,75,8.05
487,Amahai,ID,2020-02-22 21:45:40,-3.33,128.92,82.62,74,33,14.74
488,Nicoya,CR,2020-02-22 21:45:02,10.15,-85.45,91.4,41,59,25.28
489,Kyzyl-Mazhalyk,RU,2020-02-22 21:45:40,51.13,90.6,12.4,96,99,0.34
490,Niamey,NE,2020-02-22 21:45:41,13.51,2.11,86.0,8,1,8.05
491,Jackson,US,2020-02-22 21:42:53,42.42,-122.83,60.01,43,1,0.78
492,Sakakah,SA,2020-02-22 21:45:41,29.97,40.21,51.8,53,0,4.7
493,Ayan,RU,2020-02-22 21:45:41,56.45,138.17,-0.44,71,72,5.19
494,Coquimbo,CL,2020-02-22 21:44:14,-29.95,-71.34,64.4,72,20,11.41
495,Sobolevo,RU,2020-02-22 21:45:42,54.43,31.9,33.35,95,100,26.19
496,Corrente,BR,2020-02-22 21:45:42,-3.74,-43.34,74.34,98,100,5.39
497,Araouane,ML,2020-02-22 21:45:42,18.9,-3.53,80.92,9,85,10.56
498,Mehamn,NO,2020-02-22 21:45:42,71.04,27.85,29.44,80,55,19.22
499,Honningsvag,NO,2020-02-22 21:45:42,70.98,25.97,36.01,75,53,26.93
500,Tateyama,JP,2020-02-22 21:45:43,34.98,139.87,51.01,45,20,5.82
501,Santa Rosalia,MX,2020-02-22 21:45:43,27.32,-112.28,76.77,38,100,10.69
502,Sibolga,ID,2020-02-22 21:45:43,1.74,98.78,70.72,89,0,3.42
503,Palmer,US,2020-02-22 21:45:21,42.16,-72.33,46.99,26,20,10.29
504,Emirdag,TR,2020-02-22 21:45:44,39.02,31.15,28.49,97,100,9.6
505,La Rioja,ES,2020-02-22 21:45:44,42.25,-2.5,46.0,86,3,6.93
506,Cockburn Town,TC,2020-02-22 21:45:44,21.46,-71.14,78.8,74,75,9.17
507,Bolivar,US,2020-02-22 21:45:45,37.61,-93.41,55.99,32,1,11.41
508,Kiunga,PG,2020-02-22 21:45:45,-6.12,141.29,73.89,99,99,2.42
509,Saint-Augustin,CA,2020-02-22 21:45:45,51.23,-58.65,21.63,87,100,21.74
510,Tahoua,NE,2020-02-22 21:45:45,14.89,5.27,80.6,14,1,6.93
511,Hami,CN,2020-02-22 21:45:45,42.8,93.45,29.79,53,9,4.85
512,Hailey,US,2020-02-22 21:45:46,43.52,-114.32,37.4,47,5,8.05
513,Chifeng,CN,2020-02-22 21:45:46,42.27,118.96,17.08,65,94,7.34
514,Cairo,EG,2020-02-22 21:42:56,30.06,31.25,57.2,58,75,3.36
515,Noumea,NC,2020-02-22 21:45:35,-22.28,166.46,81.0,61,0,2.24
516,Pasaje,EC,2020-02-22 21:45:46,-3.33,-79.82,89.6,66,75,5.82
517,Severo-Yeniseyskiy,RU,2020-02-22 21:45:47,60.37,93.04,8.76,96,66,3.31
518,Lasa,IT,2020-02-22 21:44:05,46.62,10.7,41.0,69,5,5.82
519,Buenos Aires,AR,2020-02-22 21:43:37,-34.61,-58.38,78.01,60,0,8.05
520,Gaoua,BF,2020-02-22 21:45:47,10.3,-3.25,84.2,11,0,6.78
521,Orzhytsya,UA,2020-02-22 21:45:48,49.79,32.7,33.78,79,67,10.63
522,Kedougou,SN,2020-02-22 21:45:48,12.56,-12.17,86.0,45,30,1.21
523,Filingue,NE,2020-02-22 21:45:48,14.35,3.32,81.93,8,25,13.15
524,Tadine,NC,2020-02-22 21:45:48,-21.55,167.88,79.32,74,13,11.48
525,Omsukchan,RU,2020-02-22 21:45:48,62.53,155.8,-22.0,88,51,1.68
526,Sault Sainte Marie,CA,2020-02-22 21:41:39,46.52,-84.33,39.2,60,1,10.29
527,Kawalu,ID,2020-02-22 21:45:49,-7.38,108.21,71.04,93,40,3.04
528,Lapua,FI,2020-02-22 21:45:49,62.92,23.17,34.0,96,75,6.93
529,Leek,NL,2020-02-22 21:45:50,53.16,6.38,48.0,75,90,24.16
530,Alausi,EC,2020-02-22 21:45:50,-2.2,-78.83,60.67,97,100,4.07
531,Caboolture,AU,2020-02-22 21:45:50,-27.08,152.95,77.0,88,75,6.93
532,Codrington,AU,2020-02-22 21:45:50,-38.27,141.97,58.05,77,0,7.23
533,Pedernales,DO,2020-02-22 21:42:49,18.04,-71.74,87.8,55,75,20.8
534,Daliang,CN,2020-02-22 21:45:51,22.85,113.25,68.0,82,20,2.35
535,Three Hills,CA,2020-02-22 21:45:02,51.7,-113.27,33.01,81,75,8.05
536,Vieux-Habitants,GP,2020-02-22 21:45:51,16.06,-61.77,80.6,69,2,8.05
537,Mandalgovi,MN,2020-02-22 21:45:52,45.76,106.27,19.24,58,100,9.66
538,Hereford,GB,2020-02-22 21:45:52,52.06,-2.71,48.0,83,100,1.01
539,Hirara,JP,2020-02-22 21:44:23,24.8,125.28,67.23,78,100,22.59
540,Maralal,KE,2020-02-22 21:45:52,1.1,36.7,68.16,71,7,13.44
541,Chodavaram,IN,2020-02-22 21:45:52,17.83,82.95,68.0,94,20,2.24
542,Portland,US,2020-02-22 21:45:20,45.52,-122.68,57.0,43,75,2.26
543,Belmonte,BR,2020-02-22 21:45:53,-15.86,-38.88,84.2,66,40,14.99
544,Kangaatsiaq,GL,2020-02-22 21:41:52,68.31,-53.46,5.77,92,100,6.91
545,Xai-Xai,MZ,2020-02-22 21:45:53,-25.05,33.64,76.08,92,100,3.71
546,Horbranz,AT,2020-02-22 21:45:53,47.55,9.75,50.0,61,95,2.24
547,Rajbiraj,NP,2020-02-22 21:45:54,26.53,86.75,66.4,58,0,3.65
548,Bontang,ID,2020-02-22 21:45:54,0.13,117.5,79.56,79,72,15.46
549,Fengcheng,CN,2020-02-22 21:45:54,40.45,124.07,20.43,82,0,1.83
550,Phanat Nikhom,TH,2020-02-22 21:45:54,13.45,101.18,86.0,54,1,6.93
551,Wingham,CA,2020-02-22 21:45:55,43.89,-81.31,39.0,73,0,11.01
552,Gazanjyk,TM,2020-02-22 21:45:55,39.24,55.52,45.72,77,86,6.85
553,Amapa,BR,2020-02-22 21:45:55,1.0,-52.0,78.84,86,65,2.82
554,Lebork,PL,2020-02-22 21:45:55,54.54,17.75,45.0,70,75,25.28
555,Kahului,US,2020-02-22 21:42:58,20.89,-156.47,80.6,51,40,6.93
556,Nhulunbuy,AU,2020-02-22 21:42:14,-12.23,136.77,78.8,94,90,9.17
557,Kamenka,RU,2020-02-22 21:45:56,51.32,42.77,30.0,93,100,7.0
558,Merke,KZ,2020-02-22 21:43:39,42.87,73.18,33.12,98,100,3.96
559,Bull Savanna,JM,2020-02-22 21:45:57,17.89,-77.59,76.78,72,94,5.32
560,Miri,MY,2020-02-22 21:44:01,4.41,114.01,77.0,94,75,5.82
561,Isangel,VU,2020-02-22 21:45:57,-19.55,169.27,82.4,78,20,16.35
562,Akdepe,TM,2020-02-22 21:45:58,42.06,59.38,42.8,87,90,4.7
